snapped_at,price,market_cap,total_volume
2021-12-02 00:00:00 UTC,172.81022425340524,52843156671.94679,2554763180.8462906
2021-12-03 00:00:00 UTC,174.85710377898198,53573237830.65091,3003234991.4003344
2021-12-04 00:00:00 UTC,160.3127591390616,49214494581.81799,2838194376.740678
2021-12-05 00:00:00 UTC,151.8543624261358,46320558063.20706,4244691831.725762
2021-12-06 00:00:00 UTC,148.4844478192644,45168461746.213684,2439062778.1793547
2021-12-07 00:00:00 UTC,146.20212152402712,44773826989.79269,2560870323.989422
2021-12-08 00:00:00 UTC,143.70273532686713,44103672257.12588,1836764510.6550803
2021-12-09 00:00:00 UTC,147.10871790208066,45123852617.00645,1661777777.3898668
2021-12-10 00:00:00 UTC,137.45672082630486,42483758348.29234,1405797025.661538
2021-12-11 00:00:00 UTC,127.68552736317567,39478867992.85373,1466349286.4295855
2021-12-12 00:00:00 UTC,129.4994863041271,39803856512.469,1349785777.8094552
2021-12-13 00:00:00 UTC,131.07289271130543,40221867000.12985,825657139.7695433
2021-12-14 00:00:00 UTC,117.3764700684028,36328881043.76686,1795547579.5568185
2021-12-15 00:00:00 UTC,121.73218733626098,37335717475.807686,1630224971.5312724
2021-12-16 00:00:00 UTC,134.40611108269854,41163416263.31105,2608013718.7306156
2021-12-17 00:00:00 UTC,132.70903426968803,40809007305.181496,1842432499.6701584
2021-12-18 00:00:00 UTC,132.8224842473883,40799486273.293465,1779773066.4342299
2021-12-19 00:00:00 UTC,138.12740852489725,42572611600.509926,1087655673.1153643
2021-12-20 00:00:00 UTC,136.02551222990988,42170984353.244095,1089518620.2608123
2021-12-21 00:00:00 UTC,132.00942941792272,40925361988.395615,1300972633.1628735
2021-12-22 00:00:00 UTC,135.74945260220423,41880123126.67097,1160214768.4507308
2021-12-23 00:00:00 UTC,133.72351888520888,41226148060.443596,1224413834.5161
2021-12-24 00:00:00 UTC,142.10340064501608,43791996611.82441,1441595241.4470792
2021-12-25 00:00:00 UTC,142.25248048228934,43960507880.170746,1492002892.438819
2021-12-26 00:00:00 UTC,144.38050081058,44666379475.830475,939672139.2766153
2021-12-27 00:00:00 UTC,147.86001809729765,45656131220.5463,1303659000.2175512
2021-12-28 00:00:00 UTC,145.8419752368186,45239069228.632355,1213914129.4868736
2021-12-29 00:00:00 UTC,132.7162490101084,41254794204.0793,1891997461.062029
2021-12-30 00:00:00 UTC,126.93642072200281,39076802492.58681,1434498716.977251
2021-12-31 00:00:00 UTC,127.80321440158255,39464485927.33612,1021824570.6036552
2022-01-01 00:00:00 UTC,125.77801665325096,39099253499.670166,1020310892.8924546
2022-01-02 00:00:00 UTC,132.2016836644762,40712125578.326416,709557501.2691827
2022-01-03 00:00:00 UTC,130.40138639136876,40377352176.18845,626266458.1898365
2022-01-04 00:00:00 UTC,126.51392632550099,39222887064.28126,854523229.8944476
2022-01-05 00:00:00 UTC,124.20688936118815,38631663239.85775,1006140551.2049714
