snapped_at,price,market_cap,total_volume
2021-10-25 00:00:00 UTC,174.55961626832482,52372989468.84168,2676055257.339923
2021-10-26 00:00:00 UTC,181.89863733879008,54923340270.31317,3849351547.6765265
2021-10-27 00:00:00 UTC,172.2581062154886,52151164802.68122,2632636661.9909077
2021-10-28 00:00:00 UTC,158.2289006347665,47657976499.38506,4148930824.34121
2021-10-29 00:00:00 UTC,166.94721265548995,50201947360.69658,2897299535.687867
2021-10-30 00:00:00 UTC,172.8076271180698,52155047779.831276,2338300898.855553
2021-10-31 00:00:00 UTC,167.23144334814842,50347351448.43819,1428134013.8091896
2021-11-01 00:00:00 UTC,175.08600748135026,52848471311.618,2170466497.776196
2021-11-02 00:00:00 UTC,175.69375772844927,52757151713.18454,2670903379.5393496
2021-11-03 00:00:00 UTC,190.5720773673292,56312528660.034485,2550504776.2955356
2021-11-04 00:00:00 UTC,208.40003383082137,62697669396.40019,5122129285.736775
2021-11-05 00:00:00 UTC,215.5609387980304,64489580753.56363,3857623099.6413302
2021-11-06 00:00:00 UTC,205.9380520892811,62019872982.03194,2436448551.548997
2021-11-07 00:00:00 UTC,224.42057473404535,67027891730.05025,3381511912.7563725
2021-11-08 00:00:00 UTC,216.41006960905418,65466745458.64101,2285428433.204931
2021-11-09 00:00:00 UTC,214.747501584595,65112598011.29183,2782418663.9816046
2021-11-10 00:00:00 UTC,206.50514584107307,62493287859.55432,2312611121.9040456
2021-11-11 00:00:00 UTC,202.89062953146944,61287454296.67818,3308676029.8015656
2021-11-12 00:00:00 UTC,205.16738163012843,62223976887.59037,2287370715.0579605
2021-11-13 00:00:00 UTC,200.45580013255218,60575001965.754036,2570459961.9967537
2021-11-14 00:00:00 UTC,210.8860713555234,63744582507.39289,1897378599.5931475
2021-11-15 00:00:00 UTC,209.33564899751033,63110968046.7621,1408325910.3910093
2021-11-16 00:00:00 UTC,210.0952036214906,63543645128.85305,2076032924.8844013
2021-11-17 00:00:00 UTC,194.461768824016,59047869707.729996,3100092013.7839265
2021-11-18 00:00:00 UTC,193.58874147617533,58398613159.95703,2543974465.7001324
2021-11-19 00:00:00 UTC,171.57154652771217,51965675652.75985,3282150241.2696977
2021-11-20 00:00:00 UTC,191.2226380182597,57850392429.05995,2916462291.8223763
2021-11-21 00:00:00 UTC,193.43264325220187,58723318500.73215,1656795086.078741
2021-11-22 00:00:00 UTC,206.11974273862492,63015871058.27874,2265834908.6266546
2021-11-23 00:00:00 UTC,192.46592588597878,58471301372.66049,2823443106.7204466
2021-11-24 00:00:00 UTC,197.52321912198104,60021186672.83101,1906812282.4745305
2021-11-25 00:00:00 UTC,183.4519670312753,55751857312.83368,2088138539.4430795
2021-11-26 00:00:00 UTC,187.17446001244417,56996994477.50741,1987659937.9877193
2021-11-27 00:00:00 UTC,169.7414991061312,51582064973.13975,2841405251.69571
2021-11-28 00:00:00 UTC,169.73158183534397,51599498114.9218,1194019263.5121388
2021-11-29 00:00:00 UTC,177.57173230924064,54119026807.70827,1714391519.8256342
2021-11-30 00:00:00 UTC,180.9484171560146,55177639958.62261,1777513150.3843722
2021-12-01 00:00:00 UTC,184.17454285787292,56036620166.62468,2380138782.327616
2021-12-02 00:00:00 UTC,202.70899912785137,61987082329.54097,2996775738.4461164
2021-12-03 00:00:00 UTC,205.67966856234608,63028428366.54416,3532623864.265959
2021-12-04 00:00:00 UTC,187.48859478481097,57568111351.78582,3319318301.793261
2021-12-05 00:00:00 UTC,177.60418759496247,54175098774.411316,4964460897.403082
2021-12-06 00:00:00 UTC,173.83869689028984,52890029403.54978,2855541447.0639176
2021-12-07 00:00:00 UTC,171.83732296583088,52607412177.53849,3009895453.9771376
2021-12-08 00:00:00 UTC,168.87322556560648,51826615453.23589,2158486035.8657618
2021-12-09 00:00:00 UTC,171.26734800690343,52541046893.13237,1934679854.2545345
2021-12-10 00:00:00 UTC,160.94538629147442,49746188478.45694,1646020245.3716884
2021-12-11 00:00:00 UTC,149.72038089280673,46291786353.318214,1719399044.0411384
2021-12-12 00:00:00 UTC,151.84632534481247,46672535300.84454,1582709060.9588253
2021-12-13 00:00:00 UTC,153.61189644681698,47126815151.933426,967635309.1115892
2021-12-14 00:00:00 UTC,137.4557770265129,42537655637.79368,2102707532.371913
2021-12-15 00:00:00 UTC,143.05655590557382,43880870528.89254,1915798729.0109034
2021-12-16 00:00:00 UTC,157.87679033004355,48357088733.07427,3063438349.1429844
2021-12-17 00:00:00 UTC,155.99981075358846,47976834026.835915,2165784137.1275415
2021-12-18 00:00:00 UTC,156.3953056960893,48047670888.10817,2095640315.5072055
2021-12-19 00:00:00 UTC,162.7852540102879,50172470961.98998,1281818770.9060037
2021-12-20 00:00:00 UTC,160.0548458871685,49624930854.74309,1281985504.0303297
2021-12-21 00:00:00 UTC,154.63234354980298,47945951385.00395,1523924829.0608883
2021-12-22 00:00:00 UTC,159.5871498564796,49233968131.05214,1363949279.862077
2021-12-23 00:00:00 UTC,157.66028966224835,48609928376.90407,1443586299.7442014
2021-12-24 00:00:00 UTC,168.20032776219267,51831071648.17026,1706340530.9879913
2021-12-25 00:00:00 UTC,168.1963623572111,51977986519.12291,1764113063.503945
2021-12-26 00:00:00 UTC,170.71248915533195,52812594353.57834,1111048714.9250271
2021-12-27 00:00:00 UTC,175.02673769422552,54044893778.252,1543183781.5929754
2021-12-28 00:00:00 UTC,173.01908271555735,53674376906.6344,1440122494.4891577
2021-12-29 00:00:00 UTC,157.58681677666377,48995170753.27788,2246551266.0441895
2021-12-30 00:00:00 UTC,150.81435046647414,46443827968.983,1704341362.513417
2021-12-31 00:00:00 UTC,152.35537028535245,47051663304.4158,1218126332.345702
2022-01-01 00:00:00 UTC,149.63719837942793,46516099618.163925,1213856503.313636
2022-01-02 00:00:00 UTC,157.2793886481143,48434921886.28629,844155436.7305553
2022-01-03 00:00:00 UTC,155.06312193868675,48012689094.33381,744707053.0442444
2022-01-04 00:00:00 UTC,150.96372093959303,46805337578.38381,1019666452.2313745
2022-01-05 00:00:00 UTC,148.92297699350556,46316763355.038795,1206353745.1904967
2022-01-06 00:00:00 UTC,137.66649316252955,42592276768.06418,1751347262.1696758
2022-01-07 00:00:00 UTC,133.42643076838368,41484534996.17056,1702266300.846375
2022-01-08 00:00:00 UTC,120.23596858279996,37502531514.127396,2387904629.5738063
2022-01-09 00:00:00 UTC,125.32073001226803,39327898140.61402,2196194872.878511
2022-01-10 00:00:00 UTC,124.18375943512223,38615259705.74095,1218739976.8619256
2022-01-11 00:00:00 UTC,120.00424980256437,37347713306.05718,1586152931.529922
2022-01-12 00:00:00 UTC,123.39964462401511,38552250633.29777,1238481995.5905728
2022-01-13 00:00:00 UTC,132.7899248060821,41540588486.52026,1790488614.802364
2022-01-14 00:00:00 UTC,128.18979137601585,40075896099.346405,1720989870.6262732
2022-01-15 00:00:00 UTC,128.17253197260308,40164723197.69561,1425360348.7272236
2022-01-16 00:00:00 UTC,129.3907857535389,40592087024.858635,878785806.530748
2022-01-17 00:00:00 UTC,129.66068547425337,40699978296.8554,932979877.4968903
2022-01-18 00:00:00 UTC,122.75463916988204,38597181441.66825,1177108132.5933473
2022-01-19 00:00:00 UTC,125.02456635492148,39355383528.727005,1171823086.4918032
2022-01-20 00:00:00 UTC,119.54475961001143,37774958956.19036,1155032060.1238697
2022-01-21 00:00:00 UTC,113.66056707921273,36003879015.97758,1212614730.0128546
2022-01-22 00:00:00 UTC,98.52612752173327,30913016225.92505,3396334351.1393337
2022-01-23 00:00:00 UTC,83.3120265642852,26149166857.209896,3610336020.360185
2022-01-24 00:00:00 UTC,87.89481344780509,27591444041.084606,2302907057.682464
2022-01-25 00:00:00 UTC,81.17730147392373,25533329747.568207,3850485888.48449
2022-01-26 00:00:00 UTC,84.12767457247591,26613796466.837578,2312590140.211383
2022-01-27 00:00:00 UTC,82.082097400232,26015610361.519096,2533925453.7582083
2022-01-28 00:00:00 UTC,80.39332073562757,25281233706.617615,2172667115.1960416
2022-01-29 00:00:00 UTC,82.00062525520362,25819270711.27186,1688767342.0563192
2022-01-30 00:00:00 UTC,86.26353381863031,27101211071.655746,1326480747.7851171
