Date,Open,High,Low,Close,Adj Close,Volume
2025-12-17,0.999853,1.001438,0.999177,0.999883,0.999883,12686054041
2025-12-16,0.999959,1.001466,0.999195,0.999837,0.999837,10982481247
2025-12-15,0.999912,1.000945,0.998064,0.9999,0.9999,12270727447
2025-12-14,0.999993,1.000776,0.9995,0.999974,0.999974,5970103430
2025-12-13,0.999862,1.000246,0.999612,0.999994,0.999994,4003035283
2025-12-12,0.999926,1.000613,0.999204,0.999879,0.999879,10666488911
2025-12-11,0.999874,1.000661,0.99912,0.999931,0.999931,13047985541
2025-12-10,0.999893,1.001153,0.998824,0.999777,0.999777,14070562885
2025-12-09,0.999797,1.000721,0.998815,0.99997,0.99997,14324888356
2025-12-08,1.000004,1.000554,0.999225,0.999968,0.999968,11650628638
2025-12-07,1.000086,1.000682,0.999307,1.000071,1.000071,7817626807
2025-12-06,0.999933,1.001343,0.999593,1.000047,1.000047,4991035794
2025-12-05,0.999833,1.000554,0.999087,0.999962,0.999962,12765146876
2025-12-04,0.999876,1.000432,0.999444,0.999844,0.999844,11941001425
2025-12-03,1.000008,1.000433,0.999302,0.999871,0.999871,13890740335
2025-12-02,0.999801,1.001126,0.999262,1.000036,1.000036,14433976983
2025-12-01,0.999797,1.00115,0.999246,0.999792,0.999792,17352100455
2025-11-30,0.9998,1.000779,0.999472,0.99979,0.99979,5764967438
2025-11-29,0.999795,1.000988,0.999475,0.999873,0.999873,6278622212
2025-11-28,0.999862,1.000793,0.999305,0.999802,0.999802,12811581630
2025-11-27,0.999988,1.000853,0.999396,0.999862,0.999862,10713071103
2025-11-26,0.999684,1.000981,0.998988,0.999984,0.999984,13391097650
2025-11-25,0.999725,1.00134,0.999111,0.999609,0.999609,14725488132
2025-11-24,0.999795,1.001271,0.99901,0.999738,0.999738,15754929687
2025-11-23,0.99973,1.001197,0.998716,0.999829,0.999829,9901038647
2025-11-22,0.999909,1.001276,0.998914,0.999718,0.999718,8611853217
2025-11-21,1.000141,1.001852,0.998692,0.999846,0.999846,26614932876
2025-11-20,0.999864,1.001744,0.998669,1.000356,1.000356,19801458308
2025-11-19,0.999816,1.003325,0.998945,0.999961,0.999961,19002018090
2025-11-18,0.999881,1.00184,0.999025,0.999813,0.999813,19481280133
2025-11-17,0.999819,1.001974,0.999137,0.999898,0.999898,20439106807
2025-11-16,1.000019,1.002061,0.999122,0.999806,0.999806,12104296124
2025-11-15,0.99993,1.001391,0.999202,0.999959,0.999959,8443360111
2025-11-14,0.999882,1.001257,0.999102,0.999802,0.999802,23734959561
2025-11-13,0.999995,1.001196,0.999039,0.999877,0.999877,20176471346
2025-11-12,0.999803,1.000978,0.999018,0.999972,0.999972,15268281920
2025-11-11,0.999859,1.000835,0.999055,0.999804,0.999804,15715033512
2025-11-10,1.000158,1.000948,0.999302,0.999856,0.999856,15895450134
2025-11-09,0.999831,1.000968,0.999262,1.000134,1.000134,10844489300
2025-11-08,1.000083,1.000914,0.999273,0.999845,0.999845,10466745014
2025-11-07,0.999682,1.001188,0.999104,1.000091,1.000091,20539763837
2025-11-06,0.999807,1.001294,0.999191,0.999755,0.999755,17993806725
2025-11-05,0.999722,1.000997,0.999211,0.999825,0.999825,19365140378
2025-11-04,0.999799,1.001276,0.999063,0.999636,0.999636,31208623577
2025-11-03,0.999847,1.001215,0.999076,0.999901,0.999901,22484873172
2025-11-02,0.999976,1.000906,0.999332,0.999829,0.999829,9329717192
2025-11-01,0.99976,1.001613,0.999407,1.000014,1.000014,8276413018
2025-10-31,0.999889,1.001046,0.999106,0.999735,0.999735,18192736045
2025-10-30,0.999903,1.001396,0.999147,1.000101,1.000101,19297317107
2025-10-29,0.99986,1.001935,0.999251,0.99993,0.99993,18531597399
2025-10-28,0.999916,1.000407,0.999374,0.99997,0.99997,17460882890
2025-10-27,0.99974,1.000471,0.999431,0.999867,0.999867,17128050892
2025-10-26,0.999914,1.000393,0.99933,0.999761,0.999761,11250914221
2025-10-25,1.00009,1.00045,0.999587,0.999892,0.999892,7226602066
2025-10-24,1.000121,1.000624,0.99891,1.000105,1.000105,14943172043
2025-10-23,0.999929,1.000399,0.99938,1.000122,1.000122,16181704760
2025-10-22,0.999967,1.000926,0.999281,0.99997,0.99997,22115266618
2025-10-21,1.000016,1.0013,0.999153,0.999849,0.999849,22593232949
2025-10-20,0.999991,1.001359,0.999275,1.000044,1.000044,16926508572
2025-10-19,0.999969,1.001453,0.999364,0.999968,0.999968,12291952376
2025-10-18,0.999904,1.001182,0.9994,0.999952,0.999952,9277791302
2025-10-17,1.000014,1.001361,0.999335,0.999871,0.999871,23711670135
2025-10-16,1.000191,1.001554,0.999183,1.000002,1.000002,22286952756
2025-10-15,1.000036,1.001216,0.999467,0.999906,0.999906,21084302739
2025-10-14,1.00005,1.00107,0.99867,1.000055,1.000055,27879677000
2025-10-13,1.000222,1.000908,0.999355,1.000085,1.000085,23705141432
2025-10-12,0.99989,1.001476,0.999351,1.000288,1.000288,27619798454
2025-10-11,0.999959,1.001312,0.999327,0.999834,0.999834,27417334181
2025-10-10,0.999826,1.004959,0.996673,1.000034,1.000034,44539851941
2025-10-09,0.999785,1.000247,0.999515,0.999828,0.999828,20052145232
2025-10-08,0.999893,1.000518,0.999342,0.999879,0.999879,18700124511
2025-10-07,0.999598,1.00028,0.999078,0.999836,0.999836,22966777631
2025-10-06,0.999787,1.000232,0.999213,0.999599,0.999599,20262848755
2025-10-05,0.999781,1.000221,0.999238,0.999806,0.999806,15850637824
2025-10-04,0.999676,1.000056,0.999085,0.99979,0.99979,9929127239
2025-10-03,0.9998,1.000083,0.999155,0.999669,0.999669,21465642020
2025-10-02,0.999816,1.000527,0.999535,0.999978,0.999978,19207540518
2025-10-01,0.999806,1.000322,0.99938,1.000013,1.000013,19015696130
2025-09-30,0.999763,1.000733,0.999365,0.999795,0.999795,16243262405
2025-09-29,0.99973,1.000711,0.999332,0.999822,0.999822,15591146723
2025-09-28,0.99983,1.000733,0.999325,0.9999,0.9999,9271470844
2025-09-27,0.999758,1.000428,0.999342,0.99983,0.99983,8597379910
2025-09-26,0.99993,1.000845,0.999253,0.999748,0.999748,19578086528
2025-09-25,0.999698,1.001247,0.999245,1.000016,1.000016,26930517234
2025-09-24,0.999663,1.000849,0.999305,0.999694,0.999694,15374932240
2025-09-23,0.999853,1.000627,0.999367,0.999682,0.999682,17131156895
2025-09-22,0.999821,1.001003,0.999421,0.999982,0.999982,24334552459
2025-09-21,0.999756,1.000947,0.999417,0.999799,0.999799,9451899160
2025-09-20,0.999959,1.000604,0.999391,0.999727,0.999727,8885529948
2025-09-19,0.999592,1.000501,0.99936,0.999893,0.999893,12775678194
2025-09-18,0.999879,1.000436,0.999407,0.999704,0.999704,27483010208
2025-09-17,1.000196,1.001501,0.999307,0.999903,0.999903,24465422204
2025-09-16,0.999881,1.000694,0.999439,1.000169,1.000169,14448278591
2025-09-15,0.999964,1.000875,0.999304,0.999986,0.999986,17113358551
2025-09-14,0.999648,1.000361,0.999161,1.000033,1.000033,12869800872
2025-09-13,0.999701,1.000109,0.999062,0.999649,0.999649,13143947641
2025-09-12,0.999748,1.000224,0.99906,0.999782,0.999782,19459637605
2025-09-11,0.999781,1.000178,0.999077,0.999758,0.999758,15710414378
2025-09-10,0.999891,1.000659,0.999264,0.999849,0.999849,15333630537
2025-09-09,0.999856,1.000202,0.999268,0.999887,0.999887,14130609482
2025-09-08,1.000003,1.000454,0.999298,0.99981,0.99981,13550807567
2025-09-07,0.999837,1.000506,0.999474,1.000069,1.000069,6648281705
2025-09-06,0.999834,1.000776,0.999217,0.999854,0.999854,5985125337
2025-09-05,0.999919,1.001081,0.999274,0.999839,0.999839,17107891795
2025-09-04,0.999991,1.000861,0.999335,0.999894,0.999894,12609800924
2025-09-03,0.999806,1.001017,0.999523,1.000034,1.000034,13147418934
2025-09-02,0.999837,1.001109,0.999289,0.999865,0.999865,16704202079
2025-09-01,0.999716,1.000984,0.999123,0.999905,0.999905,17089848528
2025-08-31,0.999872,1.000716,0.999404,0.99979,0.99979,9422306318
2025-08-30,0.999891,1.001148,0.999431,0.999815,0.999815,9549055113
2025-08-29,0.999955,1.001179,0.999184,0.999914,0.999914,20747617894
2025-08-28,0.999988,1.001463,0.999307,0.999996,0.999996,15359022661
2025-08-27,1.000003,1.001418,0.99938,0.999989,0.999989,18664613785
2025-08-26,0.999851,1.001713,0.9993,1.000019,1.000019,19383954606
2025-08-25,0.999869,1.001419,0.999303,0.999871,0.999871,22563572014
2025-08-24,1.000052,1.001837,0.99918,0.999785,0.999785,18928901669
2025-08-23,0.999821,1.000796,0.99926,0.999978,0.999978,12118973017
2025-08-22,0.999749,1.001723,0.998684,0.999823,0.999823,23347410779
2025-08-21,0.999826,1.000975,0.999125,0.99971,0.99971,13587141721
2025-08-20,1.000156,1.001133,0.999454,0.999819,0.999819,17516160087
2025-08-19,0.99991,1.000938,0.999485,1.000195,1.000195,18271587874
2025-08-18,0.999942,1.000851,0.999282,0.99991,0.99991,18143039597
2025-08-17,0.999921,1.000628,0.999685,0.999935,0.999935,10186621236
2025-08-16,0.999892,1.000723,0.999628,0.999939,0.999939,10123245722
2025-08-15,0.999944,1.000657,0.999349,0.999904,0.999904,20681294602
2025-08-14,0.999833,1.000539,0.998528,0.999863,0.999863,29102475004
2025-08-13,0.999787,1.000206,0.998841,0.999867,0.999867,22930563658
2025-08-12,0.999889,1.000677,0.999383,0.999797,0.999797,20558939449
2025-08-11,0.999924,1.000714,0.999472,1.000082,1.000082,18732918004
2025-08-10,0.999884,1.000502,0.999412,0.999924,0.999924,12193306382
2025-08-09,0.999784,1.000523,0.999528,0.999949,0.999949,11707660629
2025-08-08,0.999866,1.000847,0.999295,0.999823,0.999823,15080567440
2025-08-07,0.999893,1.000556,0.99943,0.999846,0.999846,14119800391
2025-08-06,0.999902,1.000758,0.999466,0.999914,0.999914,10916165114
2025-08-05,0.999847,1.000583,0.999369,0.999869,0.999869,12482917549
2025-08-04,0.999938,1.000689,0.999457,0.999813,0.999813,12059949389
2025-08-03,0.99982,1.000781,0.999548,0.999836,0.999836,8058008600
2025-08-02,0.999706,1.000998,0.999486,0.999823,0.999823,10038466860
2025-08-01,1.000012,1.001072,0.999202,0.999789,0.999789,19199023766
2025-07-31,0.999864,1.001038,0.999559,1.000032,1.000032,13445008332
2025-07-30,0.999833,1.001188,0.999367,0.999863,0.999863,14423286074
2025-07-29,0.999814,1.001856,0.999381,0.999805,0.999805,14152832124
2025-07-28,0.999839,1.000904,0.999382,0.999831,0.999831,14882841056
2025-07-27,0.99998,1.000642,0.999457,0.999791,0.999791,10077840035
2025-07-26,0.999959,1.000591,0.999625,1.000004,1.000004,8378511168
2025-07-25,1.00008,1.000774,0.999387,0.999901,0.999901,18063900377
2025-07-24,0.99988,1.000851,0.999596,1.00008,1.00008,15424381497
2025-07-23,0.999827,1.000718,0.999555,0.999847,0.999847,16808656532
2025-07-22,0.999758,1.000391,0.999447,0.999807,0.999807,17095427045
2025-07-21,0.999886,1.000368,0.999337,0.999821,0.999821,16532954256
2025-07-20,0.999912,1.000265,0.999369,0.999816,0.999816,16253482798
2025-07-19,0.999912,1.000168,0.999442,0.999907,0.999907,11628426139
2025-07-18,0.999976,1.00084,0.999553,0.999931,0.999931,26908573486
2025-07-17,0.99991,1.000216,0.999367,1.00001,1.00001,21906138430
2025-07-16,0.999938,1.000628,0.999608,0.99991,0.99991,17506051651
2025-07-15,0.999873,1.000761,0.999107,0.999938,0.999938,18602272527
2025-07-14,0.999979,1.000399,0.998779,0.999844,0.999844,17800069673
2025-07-13,0.999896,1.000385,0.998343,0.99996,0.99996,8461787677
2025-07-12,0.999637,1.00055,0.999034,0.999956,0.999956,8994227812
2025-07-11,0.999869,1.000337,0.998723,0.99944,0.99944,18217653749
2025-07-10,1.000182,1.000769,0.998291,0.999865,0.999865,15815857771
2025-07-09,0.99994,1.001144,0.999556,1.000182,1.000182,11342438464
2025-07-08,0.999919,1.000956,0.999497,0.99994,0.99994,8584432861
2025-07-07,1.000013,1.00108,0.999385,0.999936,0.999936,8541090307
2025-07-06,0.999927,1.000813,0.9994,0.999991,0.999991,5146917512
2025-07-05,0.999928,1.000672,0.999626,0.999927,0.999927,3602760501
2025-07-04,0.999865,1.000658,0.999518,1.000046,1.000046,7747270405
2025-07-03,0.999867,1.001299,0.999512,0.999965,0.999965,9758263203
2025-07-02,0.99989,1.000944,0.999573,0.999825,0.999825,11124702357
2025-07-01,1.000073,1.000903,0.999639,0.999866,0.999866,7863372173
2025-06-30,0.999899,1.000657,0.999298,1.000019,1.000019,8876089065
2025-06-29,0.999835,1.00016,0.999427,0.99987,0.99987,4981220318
2025-06-28,0.999895,1.000134,0.999596,0.999834,0.999834,4015558104
2025-06-27,0.9997,1.000409,0.99947,0.999866,0.999866,8447973357
2025-06-26,0.999642,1.000291,0.999259,0.999767,0.999767,9274454781
2025-06-25,0.999932,1.000427,0.999318,0.99943,0.99943,9748172042
2025-06-24,1.000438,1.000889,0.99948,0.999954,0.999954,11980793061
2025-06-23,0.999909,1.001183,0.999262,1.000433,1.000433,14686763043
2025-06-22,1.000145,1.001153,0.999393,0.999894,0.999894,13027778966
2025-06-21,0.999942,1.001215,0.999437,0.999722,0.999722,7263078240
2025-06-20,0.999873,1.00062,0.999462,0.999942,0.999942,10219555385
2025-06-19,0.999844,1.00067,0.999575,0.999899,0.999899,7012804058
2025-06-18,0.999919,1.001027,0.999147,0.999833,0.999833,10252994413
2025-06-17,0.999867,1.00064,0.999445,0.999919,0.999919,11930708142
2025-06-16,0.999857,1.000904,0.999532,0.999934,0.999934,11821030209
2025-06-15,0.999903,1.000626,0.999422,0.999805,0.999805,6601492165
2025-06-14,0.999798,1.000701,0.999562,0.999949,0.999949,5927291347
2025-06-13,0.999785,1.000363,0.998914,0.999711,0.999711,15711024871
2025-06-12,0.999829,1.00036,0.999114,0.999729,0.999729,12038406500
2025-06-11,0.999849,1.000278,0.998978,0.999828,0.999828,12114377963
2025-06-10,0.999903,1.000209,0.998611,0.999805,0.999805,12534543490
2025-06-09,0.999914,1.000472,0.999476,0.999936,0.999936,11121173460
2025-06-08,0.999831,1.000427,0.999478,0.999901,0.999901,5642596754
2025-06-07,0.999818,1.000449,0.999561,0.999804,0.999804,5939831750
2025-06-06,1.000148,1.001002,0.999396,0.999832,0.999832,10624202500
2025-06-05,0.999812,1.001438,0.998882,1.000053,1.000053,12971199685
2025-06-04,0.999778,1.000077,0.998872,0.999763,0.999763,8468630531
2025-06-03,0.999914,1.000231,0.999058,0.999712,0.999712,11229827940
2025-06-02,0.999731,1.000147,0.999435,0.999899,0.999899,9976424446
2025-06-01,0.999832,1.000257,0.999415,0.99975,0.99975,6956757549
2025-05-31,0.999692,1.00031,0.9994,0.999832,0.999832,8112828884
2025-05-30,0.999629,1.000428,0.999228,0.999742,0.999742,14037798803
2025-05-29,0.999799,1.000186,0.999173,0.999609,0.999609,12819165934
2025-05-28,0.999783,1.000167,0.99892,0.999817,0.999817,10577895466
2025-05-27,0.999813,1.000273,0.998858,0.999775,0.999775,12566362778
2025-05-26,0.999761,1.000384,0.999017,0.999812,0.999812,10605358709
2025-05-25,1.000016,1.000278,0.99892,0.999866,0.999866,8742768426
2025-05-24,0.999775,1.000285,0.998983,0.999934,0.999934,7377433614
2025-05-23,0.999375,1.000428,0.999008,0.999785,0.999785,16085759239
2025-05-22,0.999836,1.000223,0.998723,0.999438,0.999438,14980112894
2025-05-21,0.999893,1.000419,0.99913,0.999897,0.999897,16330278133
2025-05-20,0.999958,1.000375,0.999028,0.999894,0.999894,11702597699
2025-05-19,0.999862,1.000334,0.999108,0.999962,0.999962,13501319705
2025-05-18,0.999901,1.000351,0.999088,0.99994,0.99994,9206519661
2025-05-17,0.999906,1.00024,0.999335,0.999924,0.999924,6911257570
2025-05-16,0.999821,1.000341,0.999241,0.999906,0.999906,9520953398
2025-05-15,0.999977,1.000467,0.999382,0.999874,0.999874,11937891647
2025-05-14,1.000008,1.000397,0.999443,0.99997,0.99997,11084092068
2025-05-13,1.000075,1.000638,0.99963,1.000075,1.000075,12265069905
2025-05-12,0.999985,1.000725,0.999433,1.000076,1.000076,15429153390
2025-05-11,1.00004,1.000412,0.999242,0.999979,0.999979,9538712033
2025-05-10,1.000025,1.000299,0.999091,1.000028,1.000028,11056735651
2025-05-09,0.999923,1.000924,0.999409,0.999998,0.999998,20283556220
2025-05-08,0.999927,1.000875,0.999328,0.999948,0.999948,18666751902
2025-05-07,0.999953,1.000767,0.999468,0.999922,0.999922,9504150861
2025-05-06,0.999906,1.000985,0.999672,0.999983,0.999983,9735549194
2025-05-05,1.000025,1.000987,0.999688,0.999884,0.999884,8446419371
2025-05-04,0.999866,1.00105,0.999694,0.999974,0.999974,5567029250
2025-05-03,0.999896,1.000727,0.999694,0.999974,0.999974,4826910165
2025-05-02,0.999849,1.000311,0.999493,0.99989,0.99989,8583953657
2025-05-01,1.000101,1.000888,0.999573,0.999866,0.999866,10463292535
2025-04-30,1.000023,1.000937,0.999457,1.000041,1.000041,9764127557
2025-04-29,1.000032,1.000634,0.999676,1.000004,1.000004,9391457251
2025-04-28,0.999917,1.000704,0.999537,1.000004,1.000004,10867333898
2025-04-27,1.000139,1.000789,0.999589,0.999902,0.999902,6350730742
2025-04-26,0.999884,1.000652,0.999465,1.000011,1.000011,7151498585
2025-04-25,0.999924,1.000378,0.999143,0.999941,0.999941,12976876537
2025-04-24,0.999864,1.000556,0.999431,0.999843,0.999843,11129405830
2025-04-23,0.999773,1.000459,0.998908,0.999898,0.999898,13860599906
2025-04-22,0.999942,1.000816,0.998886,0.999804,0.999804,14475389659
2025-04-21,0.999973,1.000516,0.998769,0.999903,0.999903,10453764698
2025-04-20,0.99997,1.000391,0.99933,0.999987,0.999987,4503260698
2025-04-19,0.999822,1.0003,0.999104,0.999949,0.999949,4255964173
2025-04-18,0.999909,1.000386,0.999118,0.999788,0.999788,4681472583
2025-04-17,0.99993,1.000314,0.99922,0.999885,0.999885,8550832288
2025-04-16,0.999971,1.000617,0.999477,0.999962,0.999962,10258839386
2025-04-15,0.999744,1.000401,0.999422,0.999927,0.999927,9638173514
2025-04-14,0.99995,1.000415,0.999406,0.999751,0.999751,11279262236
2025-04-13,0.999897,1.000414,0.999279,0.999905,0.999905,8398473378
2025-04-12,0.999965,1.000454,0.999421,0.999993,0.999993,7676882234
2025-04-11,0.999883,1.00038,0.999208,0.999967,0.999967,11171173047
2025-04-10,0.999903,1.000607,0.999155,0.999947,0.999947,12968188424
2025-04-09,0.99986,1.001038,0.998709,0.999929,0.999929,22801529129
2025-04-08,1.000221,1.000891,0.998892,0.999839,0.999839,15359090304
2025-04-07,1.000012,1.001295,0.998608,1.000241,1.000241,25379799007
2025-04-06,0.999989,1.000862,0.999359,0.999943,0.999943,11438674601
2025-04-05,0.999931,1.000918,0.999536,0.999993,0.999993,4505740439
2025-04-04,0.999937,1.000648,0.999168,0.999922,0.999922,14661520062
2025-04-03,0.999986,1.000657,0.999473,0.999941,0.999941,12665493909
2025-04-02,1.000057,1.000558,0.99847,1.000001,1.000001,15685504944
2025-04-01,0.99991,1.000845,0.999628,1.000037,1.000037,8951500963
2025-03-31,1.000045,1.001077,0.9994,0.999886,0.999886,10972505506
2025-03-30,0.999912,1.001127,0.999619,1.00006,1.00006,5545589305
2025-03-29,1.00001,1.001066,0.99969,0.999917,0.999917,6452445830
2025-03-28,0.999954,1.001566,0.999567,1.000021,1.000021,11720323398
2025-03-27,0.999848,1.000829,0.999656,0.999933,0.999933,9335553639
2025-03-26,1.000033,1.0008,0.999645,0.999895,0.999895,8964829253
2025-03-25,1.000013,1.000835,0.999635,0.999993,0.999993,9053718025
2025-03-24,1.000133,1.000742,0.999701,1.000107,1.000107,10763138743
