Date,Open,High,Low,Close,Adj Close,Volume
2026-01-30,0.99965,1.00023,0.999069,0.999442,0.999442,196880620
2026-01-29,0.999449,0.999913,0.999119,0.999652,0.999652,167135807
2026-01-28,0.999582,1.000058,0.999313,0.999362,0.999362,109676661
2026-01-27,0.999387,0.999969,0.999274,0.999567,0.999567,94833072
2026-01-26,0.999666,0.99991,0.999238,0.999373,0.999373,111369065
2026-01-25,0.999603,1.00028,0.999303,0.999679,0.999679,114531151
2026-01-24,0.999426,0.999789,0.99917,0.999599,0.999599,92095111
2026-01-23,0.999599,0.999959,0.999259,0.999426,0.999426,107294265
2026-01-22,0.999697,1.000118,0.999457,0.999598,0.999598,90027694
2026-01-21,0.999559,1.00006,0.999294,0.999696,0.999696,200786366
2026-01-20,0.999631,0.999936,0.999263,0.999559,0.999559,212020818
2026-01-19,0.999734,1.000023,0.999367,0.999616,0.999616,128526685
2026-01-18,0.999748,0.999955,0.999463,0.99966,0.99966,93309954
2026-01-17,0.999569,0.999923,0.999522,0.999768,0.999768,111205038
2026-01-16,0.999613,0.999944,0.999247,0.999567,0.999567,157853298
2026-01-15,0.999924,1.000189,0.99937,0.999609,0.999609,155621395
2026-01-14,0.999663,1.000185,0.999322,0.999894,0.999894,165523681
2026-01-13,0.99978,1.000292,0.999295,0.99966,0.99966,115917612
2026-01-12,0.999626,1.000251,0.999447,0.999801,0.999801,84174352
2026-01-11,0.999568,1.000024,0.99929,0.999676,0.999676,97836791
2026-01-10,0.999833,1.000005,0.999382,0.999523,0.999523,68953803
2026-01-09,0.999772,1.000198,0.999304,0.999832,0.999832,94750495
2026-01-08,0.999811,1.000098,0.999302,0.999768,0.999768,143758400
2026-01-07,0.999711,0.999999,0.99925,0.999812,0.999812,84117098
2026-01-06,0.999605,0.99987,0.999255,0.999708,0.999708,91748942
2026-01-05,0.999525,0.999939,0.999225,0.99961,0.99961,94783147
2026-01-04,0.999769,1.000148,0.999175,0.999536,0.999536,77047919
2026-01-03,0.999974,1.000069,0.999252,0.99977,0.99977,74473689
2026-01-02,0.999727,1.000116,0.999201,0.999938,0.999938,77031467
2026-01-01,0.999267,0.999887,0.999003,0.999726,0.999726,82992352
2025-12-31,0.999686,0.999926,0.999021,0.99916,0.99916,97461839
2025-12-30,0.999583,0.999981,0.999144,0.999681,0.999681,96646823
2025-12-29,0.999521,1.000052,0.999064,0.99958,0.99958,106940504
2025-12-28,0.999627,0.999817,0.999305,0.999517,0.999517,84766144
2025-12-27,0.999524,0.999948,0.999377,0.999627,0.999627,76667827
2025-12-26,0.999695,1.000035,0.999267,0.999524,0.999524,109337328
2025-12-25,0.99954,1.000026,0.99939,0.999708,0.999708,100945952
2025-12-24,0.999581,0.999996,0.99933,0.999546,0.999546,100524195
2025-12-23,0.999715,1.000038,0.999405,0.999581,0.999581,111960721
2025-12-22,0.999885,1.000154,0.999501,0.9997,0.9997,119048293
2025-12-21,0.999918,1.000106,0.999538,0.999883,0.999883,108102838
2025-12-20,0.99972,1.000053,0.999375,0.999939,0.999939,112576343
2025-12-19,0.999827,1.000177,0.999364,0.999719,0.999719,132355223
2025-12-18,0.999782,1.000273,0.999449,0.999809,0.999809,108711199
2025-12-17,1.000049,1.000418,0.999472,0.999723,0.999723,102569058
2025-12-16,0.999719,1.000413,0.999517,1.000092,1.000092,117054657
2025-12-15,0.999809,1.000221,0.999352,0.999713,0.999713,112070430
2025-12-14,0.999777,1.000103,0.99949,0.999795,0.999795,96704214
2025-12-13,0.999793,1.000004,0.999359,0.999781,0.999781,77527592
2025-12-12,0.999938,1.000297,0.999699,0.999782,0.999782,91145384
2025-12-11,0.999821,1.000188,0.99955,0.999935,0.999935,120960698
2025-12-10,0.999824,1.000177,0.999418,0.999811,0.999811,106316368
2025-12-09,0.999806,1.000147,0.999364,0.999836,0.999836,96919816
2025-12-08,0.999816,1.000167,0.999402,0.999819,0.999819,109198732
2025-12-07,0.999957,1.000183,0.999623,0.999792,0.999792,75096188
2025-12-06,0.999991,1.000083,0.999463,0.999953,0.999953,84323186
2025-12-05,0.999707,1.000094,0.999555,0.999996,0.999996,88845051
2025-12-04,0.999763,1.000164,0.999551,0.999661,0.999661,91250545
2025-12-03,0.999856,1.000135,0.999492,0.999741,0.999741,112861008
2025-12-02,0.999693,1.000203,0.999373,0.99987,0.99987,136080896
2025-12-01,0.99984,1.000252,0.999331,0.99972,0.99972,152265817
2025-11-30,0.999916,1.000314,0.999676,0.999833,0.999833,143091945
2025-11-29,0.999612,1.00032,0.999521,0.999906,0.999906,127486909
2025-11-28,0.999718,1.000316,0.999361,0.99964,0.99964,126339563
2025-11-27,0.999906,1.000173,0.999548,0.999713,0.999713,103027974
2025-11-26,0.999774,1.000216,0.999477,0.999899,0.999899,145428237
2025-11-25,0.999741,1.000235,0.99942,0.999753,0.999753,124560348
2025-11-24,0.999756,1.000287,0.999531,0.999741,0.999741,124149042
2025-11-23,0.999628,1.000288,0.999256,0.999747,0.999747,142974076
2025-11-22,0.999728,0.999969,0.999278,0.999623,0.999623,112055499
2025-11-21,0.999849,1.000325,0.999204,0.999733,0.999733,184625379
2025-11-20,0.999856,1.000604,0.999387,0.99976,0.99976,154560495
2025-11-19,1.000194,1.002291,0.999314,0.999854,0.999854,158971146
2025-11-18,0.999749,1.000374,0.999269,1.000191,1.000191,130583902
2025-11-17,0.999695,1.000199,0.99912,0.999748,0.999748,126827163
2025-11-16,0.999705,1.000237,0.999389,0.999696,0.999696,118203342
2025-11-15,0.999826,1.000187,0.999399,0.999739,0.999739,122283660
2025-11-14,0.999745,1.000248,0.999315,0.999835,0.999835,132067548
2025-11-13,0.9998,1.000238,0.999199,0.999803,0.999803,117211829
2025-11-12,0.999898,1.000289,0.999501,0.999806,0.999806,124243686
2025-11-11,0.999669,1.000144,0.999502,0.999882,0.999882,105177053
2025-11-10,1,1.000378,0.999391,0.999687,0.999687,111585623
2025-11-09,0.999993,1.000383,0.999693,1.000033,1.000033,100787106
2025-11-08,0.999796,1.000236,0.99959,0.999975,0.999975,102341490
2025-11-07,1.000072,1.000526,0.999355,0.999796,0.999796,141116580
2025-11-06,1.000076,1.000486,0.999582,1.000091,1.000091,114724699
2025-11-05,0.999875,1.000634,0.999639,1.000087,1.000087,160614881
2025-11-04,0.999673,1.000538,0.999331,0.999876,0.999876,157957311
2025-11-03,0.999998,1.000124,0.999269,0.999692,0.999692,136083108
2025-11-02,0.999961,1.000245,0.999405,0.99999,0.99999,104341373
2025-11-01,0.999561,1.001079,0.999312,0.999961,0.999961,99868340
2025-10-31,1.000131,1.000605,0.999388,0.999583,0.999583,129827428
2025-10-30,0.999914,1.000341,0.999428,1.000106,1.000106,146852170
2025-10-29,0.999802,1.000292,0.999555,0.999886,0.999886,130468406
2025-10-28,0.999627,1.000401,0.999542,0.999808,0.999808,136825976
2025-10-27,0.999626,1.000093,0.999327,0.999632,0.999632,140906773
2025-10-26,0.999736,1.000107,0.999434,0.999626,0.999626,118369934
2025-10-25,0.999787,1.000222,0.999689,0.999736,0.999736,118638323
2025-10-24,1.000017,1.000315,0.999405,0.999774,0.999774,155730660
2025-10-23,0.9999,1.000184,0.999347,1.000012,1.000012,231561989
2025-10-22,1.000074,1.000291,0.999606,0.999899,0.999899,192597507
2025-10-21,0.999931,1.0005,0.999696,1.000075,1.000075,2867946933
2025-10-20,1.000009,1.000564,0.999591,0.999928,0.999928,118411991
2025-10-19,0.999971,1.000337,0.999703,1.000009,1.000009,113437876
2025-10-18,0.999897,1.000408,0.999754,0.999971,0.999971,153764790
2025-10-17,0.999906,1.000454,0.999658,0.999897,0.999897,180707919
2025-10-16,1.000078,1.000637,0.99965,0.999906,0.999906,175891261
2025-10-15,0.999907,1.000422,0.999641,1.000081,1.000081,152105437
2025-10-14,1.000019,1.000346,0.999616,0.999909,0.999909,151824573
2025-10-13,1.000198,1.000309,0.999699,1.000019,1.000019,153983372
2025-10-12,0.999762,1.000429,0.999625,1.000197,1.000197,151895584
2025-10-11,0.999567,1.000328,0.998874,0.999762,0.999762,183645705
2025-10-10,0.999821,1.002054,0.999049,0.999563,0.999563,260056486
2025-10-09,0.999772,1.000046,0.999401,0.999829,0.999829,189637309
2025-10-08,0.999701,1.000115,0.999634,0.999766,0.999766,129104014
2025-10-07,0.999717,0.999906,0.999379,0.999707,0.999707,128335065
2025-10-06,0.999749,0.999881,0.999355,0.99972,0.99972,109088090
2025-10-05,0.999568,0.999876,0.999315,0.999744,0.999744,135674904
2025-10-04,0.999754,0.999805,0.999366,0.99958,0.99958,113934724
2025-10-03,0.999692,0.999963,0.999405,0.999755,0.999755,135154385
2025-10-02,0.999912,0.999982,0.999613,0.999695,0.999695,184527816
2025-10-01,0.999802,1.000168,0.999545,0.999905,0.999905,135493257
2025-09-30,0.999819,1.000071,0.999513,0.999802,0.999802,102513583
2025-09-29,0.999846,1.000119,0.999602,0.999818,0.999818,161035005
2025-09-28,0.999802,1.000035,0.999578,0.999863,0.999863,143634233
2025-09-27,0.999713,0.999977,0.999595,0.999794,0.999794,140542005
2025-09-26,0.999768,1.000042,0.999599,0.999713,0.999713,105328693
2025-09-25,0.999738,1.000226,0.999372,0.999768,0.999768,227041208
2025-09-24,0.999638,1.00005,0.999557,0.999738,0.999738,131839566
2025-09-23,0.99988,1.000048,0.999537,0.999634,0.999634,102397584
2025-09-22,0.999795,1.000103,0.999543,0.99988,0.99988,95621877
2025-09-21,0.999908,1.000189,0.99971,0.999795,0.999795,56772956
2025-09-20,0.999979,1.000216,0.999696,0.999909,0.999909,85054644
2025-09-19,0.999597,1.00009,0.99956,0.999979,0.999979,106639316
2025-09-18,0.999883,1.000026,0.999441,0.99961,0.99961,104639227
2025-09-17,0.999956,1.000133,0.999608,0.99988,0.99988,302080343
2025-09-16,0.999934,1.000122,0.99966,0.999947,0.999947,124098500
2025-09-15,0.999889,1.000295,0.999657,0.999934,0.999934,164921037
2025-09-14,0.999676,1.000056,0.999471,0.999887,0.999887,88233138
2025-09-13,0.999835,1.000024,0.999501,0.999676,0.999676,102666179
2025-09-12,0.999902,1.000218,0.999557,0.999798,0.999798,150023938
2025-09-11,0.999787,1.00003,0.999565,0.999902,0.999902,123843851
2025-09-10,0.999918,1.000036,0.999673,0.999787,0.999787,73964943
2025-09-09,0.999726,0.999952,0.999472,0.999918,0.999918,92811677
2025-09-08,0.999786,1.000157,0.999577,0.999726,0.999726,100972892
2025-09-07,0.999913,1.000098,0.999639,0.999786,0.999786,65893193
2025-09-06,0.999732,1.000108,0.999517,0.999913,0.999913,71929805
2025-09-05,0.999994,1.000206,0.999673,0.99973,0.99973,87361935
2025-09-04,1.000159,1.000278,0.999677,0.999991,0.999991,18936082993
2025-09-03,0.999898,1.000223,0.999728,1.000158,1.000158,21238207747
2025-09-02,0.999919,1.000166,0.99967,0.999898,0.999898,20089702650
2025-09-01,0.999703,1.000228,0.999641,0.999917,0.999917,20841322306
2025-08-31,0.999993,1.00019,0.999641,0.999703,0.999703,18684731260
2025-08-30,0.999853,1.000222,0.999713,0.999993,0.999993,19158176454
2025-08-29,1.000021,1.000298,0.999721,0.999853,0.999853,19920490736
2025-08-28,0.999879,1.001081,0.999632,1.000028,1.000028,20869716218
2025-08-27,0.999896,1.000379,0.99963,0.99988,0.99988,20459962851
2025-08-26,1.00001,1.00027,0.999635,0.999896,0.999896,17262916970
2025-08-25,1.000011,1.000338,0.999617,1.00001,1.00001,20502522873
2025-08-24,0.999882,1.000302,0.99975,1.000011,1.000011,21924885197
2025-08-23,0.999835,1.000143,0.999611,0.999892,0.999892,22098463473
2025-08-22,0.999928,1.000642,0.999757,0.999837,0.999837,22257000665
2025-08-21,0.999945,1.000388,0.999742,0.999932,0.999932,20791774504
2025-08-20,0.999839,1.000308,0.999786,0.999945,0.999945,21552697534
2025-08-19,0.999989,1.000425,0.999757,0.999828,0.999828,21596900026
2025-08-18,0.999922,1.000338,0.999735,0.999988,0.999988,22135058834
2025-08-17,1.000139,1.000273,0.999728,0.999922,0.999922,22668779654
2025-08-16,1.000066,1.000463,0.999888,1.000139,1.000139,23917810231
2025-08-15,1.000069,1.000324,0.999769,1.00007,1.00007,22776589005
2025-08-14,0.999995,1.000261,0.99952,1.000069,1.000069,24973466629
2025-08-13,0.999655,1.000224,0.999532,1.000008,1.000008,25387046751
2025-08-12,1.00011,1.000447,0.999602,0.999655,0.999655,23478174398
2025-08-11,1.000115,1.000292,0.999742,1.00011,1.00011,22230277416
2025-08-10,1.000012,1.000394,0.999796,1.000115,1.000115,23404958793
2025-08-09,0.999976,1.000333,0.999842,1.000006,1.000006,21988645842
2025-08-08,1.00021,1.000383,0.999764,0.999976,0.999976,22077038493
2025-08-07,1.000086,1.000527,0.999935,1.00021,1.00021,21729367965
2025-08-06,1.000016,1.00037,0.999751,1.000085,1.000085,20853984865
2025-08-05,0.999867,1.000391,0.999675,1.000016,1.000016,20441332931
2025-08-04,0.999949,1.000277,0.999653,0.999867,0.999867,107954803
2025-08-03,0.999921,1.000579,0.999828,0.999951,0.999951,21188974576
2025-08-02,0.999975,1.000332,0.999645,0.999921,0.999921,20516716716
2025-08-01,0.999784,1.000315,0.999587,0.999976,0.999976,21474311566
2025-07-31,1.000348,1.000583,0.999645,0.999787,0.999787,21348286993
2025-07-30,0.999901,1.000507,0.999774,1.000349,1.000349,22749944342
2025-07-29,0.999898,1.000436,0.999655,0.999901,0.999901,22443404612
2025-07-28,1.000041,1.000495,0.99948,0.999902,0.999902,22198317064
2025-07-27,1.000064,1.000315,0.999724,1.00003,1.00003,22930294944
2025-07-26,0.999892,1.000297,0.999838,1.000062,1.000062,22090177121
2025-07-25,1.000103,1.000317,0.999753,0.999891,0.999891,22403214305
2025-07-24,1.000022,1.000374,0.99982,1.000103,1.000103,23151682236
2025-07-23,0.999955,1.000226,0.99971,1.00002,1.00002,23147723331
2025-07-22,0.999875,1.00019,0.999646,0.999955,0.999955,23797598905
2025-07-21,1.000051,1.000342,0.99964,0.999875,0.999875,23110453414
2025-07-20,1.000022,1.000243,0.999715,1.000051,1.000051,22201538073
2025-07-19,1.000063,1.000266,0.999677,1.000019,1.000019,22663614494
2025-07-18,0.999989,1.000372,0.999772,1.000054,1.000054,22743789025
2025-07-17,0.999923,1.000326,0.999514,0.999989,0.999989,23187838995
2025-07-16,1.000104,1.000317,0.999782,0.999923,0.999923,23258094826
2025-07-15,0.999906,1.000441,0.999715,1.000104,1.000104,22247425067
2025-07-14,0.999927,1.000131,0.999453,0.999906,0.999906,117263357157
2025-07-13,0.999872,1.000093,0.999536,0.999938,0.999938,22277784055
2025-07-12,0.999914,1.000172,0.999626,0.999872,0.999872,21679890268
2025-07-11,0.999868,1.000176,0.999535,0.999914,0.999914,26357335336
2025-07-10,1.000159,1.0005,0.999532,0.999868,0.999868,43714456051
2025-07-09,1.000014,1.000445,0.999868,1.000159,1.000159,20067783234
2025-07-08,0.999976,1.000364,0.9999,1.000013,1.000013,19424066463
2025-07-07,0.999865,1.000329,0.999704,0.999976,0.999976,17626880197
2025-07-06,0.999991,1.000377,0.999736,0.999865,0.999865,19236013444
2025-07-05,0.999956,1.000259,0.999833,0.999991,0.999991,18495188867
2025-07-04,0.999935,1.000356,0.999743,0.999956,0.999956,18865575444
2025-07-03,0.999893,1.000592,0.999835,0.999935,0.999935,19416613175
2025-07-02,0.999942,1.000332,0.999792,0.999895,0.999895,19121365069
2025-07-01,0.999916,1.00029,0.999779,0.999942,0.999942,18149813523
2025-06-30,0.99983,1.000233,0.999621,0.999916,0.999916,19036246572
2025-06-29,0.999928,1.000104,0.99964,0.99983,0.99983,18703566266
2025-06-28,1.000029,1.000139,0.999665,0.99993,0.99993,18826681169
2025-06-27,0.999769,1.00019,0.999678,1.000029,1.000029,18668221918
2025-06-26,0.999724,1.000023,0.999496,0.999769,0.999769,18396544541
2025-06-25,0.999982,1.00011,0.999563,0.999724,0.999724,19072201512
2025-06-24,1.000073,1.000364,0.999828,0.999982,0.999982,18252507730
2025-06-23,1.000007,1.000503,0.999832,1.000073,1.000073,17396287282
2025-06-22,1.000131,1.000262,0.999664,1.000007,1.000007,16720814901
2025-06-21,1.000028,1.000322,0.999755,1.000129,1.000129,17023449092
2025-06-20,0.999846,1.000168,0.999601,1.000028,1.000028,17856706276
2025-06-19,0.99994,1.00022,0.999626,0.999845,0.999845,17733632046
2025-06-18,0.999844,1.000137,0.999604,0.999937,0.999937,17227598389
2025-06-17,1.000016,1.000297,0.999672,0.999844,0.999844,18130545406
2025-06-16,0.999872,1.000242,0.999713,1.000016,1.000016,18091399445
2025-06-15,0.999921,1.000123,0.999686,0.999868,0.999868,17834596922
2025-06-14,0.999856,1.000075,0.999681,0.999921,0.999921,18180300350
2025-06-13,0.999633,1.000058,0.999558,0.999856,0.999856,20346389905
2025-06-12,0.999845,1.000158,0.999428,0.999633,0.999633,19140375585
2025-06-11,0.999793,1.000023,0.999445,0.999845,0.999845,19779891597
2025-06-10,0.999791,1.000002,0.999397,0.999793,0.999793,19278887471
2025-06-09,0.999897,1.000254,0.999701,0.999791,0.999791,20331959589
2025-06-08,0.999828,1.000316,0.999723,0.999897,0.999897,18503759149
2025-06-07,0.999938,1.000238,0.999729,0.999828,0.999828,18001821972
2025-06-06,1.000039,1.000258,0.99969,0.99994,0.99994,17488251116
2025-06-05,0.999895,1.000211,0.999486,1.000039,1.000039,17132803482
2025-06-04,0.999905,1.000192,0.999592,0.999895,0.999895,17538975745
2025-06-03,1.000088,1.000157,0.999659,0.999905,0.999905,18372721036
2025-06-02,0.999826,1.000214,0.999676,1.000088,1.000088,18526506029
2025-06-01,0.999814,1.000034,0.999678,0.999835,0.999835,17999161449
2025-05-31,0.999801,1.000037,0.999552,0.99983,0.99983,17910908835
2025-05-30,0.999834,1.000033,0.999515,0.999801,0.999801,18074623086
2025-05-29,0.999892,1.000078,0.999633,0.999825,0.999825,18497654414
2025-05-28,0.999855,1.000132,0.999543,0.999892,0.999892,19336778600
2025-05-27,0.999853,1.00012,0.999578,0.999855,0.999855,19184272675
2025-05-26,0.999765,1.000091,0.999622,0.999853,0.999853,17414270627
2025-05-25,0.999911,1.00015,0.999576,0.999766,0.999766,18416113489
2025-05-24,1.000014,1.000123,0.999566,0.999911,0.999911,19299831673
2025-05-23,0.999769,1.00031,0.999534,1.000018,1.000018,19467701559
2025-05-22,0.999876,1.000152,0.99952,0.99978,0.99978,20551538165
2025-05-21,0.999812,1.000213,0.999549,0.999874,0.999874,17182324963
2025-05-20,0.999893,1.000114,0.999562,0.999807,0.999807,105140541
2025-05-19,0.999852,1.000098,0.999487,0.999893,0.999893,17452964397
2025-05-18,0.999906,1.000052,0.999532,0.999852,0.999852,18104438885
2025-05-17,0.999941,1.000173,0.99973,0.999906,0.999906,16920593847
2025-05-16,0.999948,1.000107,0.999701,0.999928,0.999928,17251419511
2025-05-15,0.999938,1.000178,0.999611,0.999948,0.999948,17354897970
2025-05-14,1.00014,1.000159,0.999629,0.999939,0.999939,17214341468
2025-05-13,1.000061,1.000258,0.999754,1.00014,1.00014,17535778297
2025-05-12,0.999799,1.000155,0.99958,1.000067,1.000067,17034942680
2025-05-11,0.999964,1.000082,0.999504,0.999795,0.999795,17814168226
2025-05-10,1.000108,1.00034,0.99971,0.999954,0.999954,17725420066
2025-05-09,1.000144,1.000402,0.999791,1.000121,1.000121,16600297405
2025-05-08,1.000203,1.000454,0.999895,1.000146,1.000146,16150452542
2025-05-07,1.000117,1.000617,0.999952,1.000204,1.000204,9686098805
2025-05-06,0.999946,1.000341,0.999879,1.000124,1.000124,148238218
2025-05-05,0.999943,1.000246,0.999805,0.999946,0.999946,151926658
2025-05-04,0.999933,1.000451,0.99986,0.999943,0.999943,122654145
2025-05-03,1.00002,1.000238,0.99977,0.99993,0.99993,124745186
2025-05-02,0.999787,1.000184,0.999652,1.00002,1.00002,168039960
2025-05-01,1.000086,1.00036,0.999617,0.999779,0.999779,239069555
2025-04-30,1.000059,1.000329,0.99974,1.000078,1.000078,228072731
2025-04-29,1.000137,1.000343,0.999763,1.000064,1.000064,162185457
2025-04-28,0.999942,1.000313,0.999792,1.000137,1.000137,166972410
2025-04-27,1.000015,1.000317,0.999821,0.999929,0.999929,149856706
2025-04-26,0.999832,1.000271,0.999709,1.000017,1.000017,146882231
2025-04-25,1.000068,1.000336,0.999697,0.999825,0.999825,181363403
2025-04-24,0.999931,1.00029,0.999712,1.000068,1.000068,174203782
2025-04-23,1.000049,1.00037,0.999612,0.99993,0.99993,607571135
2025-04-22,0.999853,1.00025,0.999545,1.000054,1.000054,1338073766
2025-04-21,0.999914,1.000142,0.999502,0.999855,0.999855,1065756176
2025-04-20,0.999801,1.000104,0.999599,0.999914,0.999914,810327064
2025-04-19,1.000009,1.000146,0.999651,0.999802,0.999802,833857255
2025-04-18,1.000022,1.000162,0.999763,1.000009,1.000009,909380037
2025-04-17,0.999991,1.000366,0.999673,1.000022,1.000022,790023837
2025-04-16,1.000111,1.000245,0.999864,0.999991,0.999991,1006335196
2025-04-15,0.999907,1.000231,0.999685,1.000111,1.000111,948772246
2025-04-14,0.999911,1.000244,0.999705,0.999907,0.999907,917634136
2025-04-13,1.000219,1.000317,0.999769,0.999908,0.999908,906552900
2025-04-12,0.999914,1.000316,0.999744,1.000219,1.000219,1949145607
2025-04-11,0.999719,1.000294,0.999574,0.999914,0.999914,2674714765
2025-04-10,1.000113,1.00024,0.999599,0.999704,0.999704,2703739633
2025-04-09,1.00003,1.000459,0.999599,1.000096,1.000096,2329322402
2025-04-08,0.999974,1.000418,0.99981,1.00003,1.00003,2421758350
2025-04-07,1.00006,1.000343,0.999533,0.999971,0.999971,2608403464
2025-04-06,1.000066,1.000275,0.999726,1.00006,1.00006,167536180
2025-04-05,1.000006,1.000326,0.999858,1.000068,1.000068,49630633
2025-04-04,0.999983,1.000207,0.999744,1.000012,1.000012,94157151
2025-04-03,0.999739,1.000293,0.99961,0.999983,0.999983,119176859
2025-04-02,1.000064,1.000179,0.99933,0.999739,0.999739,126789276
2025-04-01,0.999897,1.000238,0.999634,1.000064,1.000064,107133929
2025-03-31,0.999956,1.000576,0.999615,0.999895,0.999895,129665780
2025-03-30,1.000002,1.000284,0.999631,0.999957,0.999957,90889485
2025-03-29,0.999954,1.000182,0.99969,1.000026,1.000026,101594922
2025-03-28,0.999906,1.000251,0.99955,0.999954,0.999954,140201360
2025-03-27,0.999987,1.000348,0.999716,0.999903,0.999903,130896071
2025-03-26,1.000086,1.000363,0.999751,0.999987,0.999987,128104600
2025-03-25,1.000115,1.000483,0.999897,1.000086,1.000086,96704428
2025-03-24,1.000284,1.000481,0.99989,1.000107,1.000107,147714803
2025-03-23,1.000152,1.000318,0.999925,1.000284,1.000284,123592264
2025-03-22,0.999978,1.000895,0.999889,1.000152,1.000152,132704426
2025-03-21,1.000105,1.000381,0.999722,0.999977,0.999977,101504530
2025-03-20,1.00021,1.000435,0.999581,1.000106,1.000106,179914361
2025-03-19,1.000026,1.000549,0.999897,1.000208,1.000208,153320407
2025-03-18,1.000031,1.000436,0.999842,1.000026,1.000026,137300490
2025-03-17,1.000136,1.000465,0.999843,1.000031,1.000031,114894218
2025-03-16,1.000041,1.000445,0.999958,1.000129,1.000129,107872775
2025-03-15,1.000021,1.000377,0.999826,1.000043,1.000043,97002103
2025-03-14,1.000017,1.000355,0.999835,1.000022,1.000022,85656709
2025-03-13,0.99997,1.0006,0.999789,1.000017,1.000017,108848472
2025-03-12,0.999959,1.000374,0.999644,0.999969,0.999969,110290526
2025-03-11,1.00002,1.000439,0.99965,0.999964,0.999964,129942054
2025-03-10,0.999869,1.000532,0.999521,1.000006,1.000006,195263152
2025-03-09,1.000038,1.000625,0.999715,0.999857,0.999857,103327868
2025-03-08,1.000097,1.000215,0.999697,1.000038,1.000038,72594324
2025-03-07,1.000038,1.000851,0.999852,1.000097,1.000097,143423809
2025-03-06,1.000104,1.000401,0.999748,1.000038,1.000038,99615838
2025-03-05,0.999889,1.000494,0.999579,1.000104,1.000104,108505195
2025-03-04,1.000025,1.000666,0.999535,0.999896,0.999896,144738453
2025-03-03,1.000108,1.000507,0.999452,1.00003,1.00003,191778456
2025-03-02,0.999922,1.000974,0.999624,1.000107,1.000107,215560594
2025-03-01,0.999842,1.000186,0.999557,0.999922,0.999922,135498158
2025-02-28,0.999982,1.00038,0.999335,0.999842,0.999842,278565075
2025-02-27,0.999745,1.000164,0.999356,0.999982,0.999982,202243110
2025-02-26,0.999612,1.000074,0.999184,0.999743,0.999743,241557713
2025-02-25,0.999965,1.000161,0.99921,0.999612,0.999612,344276475
2025-02-24,0.99989,1.000305,0.999574,0.999965,0.999965,383871924
2025-02-23,1.000234,1.000402,0.999779,0.99989,0.99989,254328922
2025-02-22,1.000011,1.000404,0.999771,1.000235,1.000235,135991073
2025-02-21,0.999898,1.000299,0.99936,1.000011,1.000011,286909993
2025-02-20,1.000031,1.000563,0.999874,0.999904,0.999904,228157187
2025-02-19,0.999791,1.000402,0.999712,1.000031,1.000031,154452586
2025-02-18,1.00001,1.000345,0.999504,0.999791,0.999791,252649517
2025-02-17,1.000161,1.000589,0.999941,1.000011,1.000011,191908089
2025-02-16,1.000053,1.000303,0.999832,1.000161,1.000161,179240018
2025-02-15,0.999833,1.000299,0.999779,1.000053,1.000053,185001605
2025-02-14,1.000234,1.000523,0.99977,0.999833,0.999833,225998403
2025-02-13,0.999925,1.000504,0.999528,1.000234,1.000234,229378401
2025-02-12,0.999914,1.000444,0.999438,0.999925,0.999925,254703110
2025-02-11,1.000045,1.00063,0.999788,0.999902,0.999902,215004082
2025-02-10,1.000161,1.000541,0.999745,1.000045,1.000045,201771310
2025-02-09,1.000224,1.000415,0.999884,1.000161,1.000161,151379837
2025-02-08,1.000044,1.000462,0.999717,1.000227,1.000227,208617828
2025-02-07,1.000026,1.000286,0.999541,1.000044,1.000044,236660497
2025-02-06,0.99988,1.000742,0.999755,1.000026,1.000026,244345136
2025-02-05,0.999753,1.000212,0.99942,0.99988,0.99988,256658723
2025-02-04,0.999935,1.000072,0.999216,0.999772,0.999772,363462036
2025-02-03,0.999766,1.00065,0.999426,0.999936,0.999936,580415589
2025-02-02,0.999881,1.000407,0.999444,0.999758,0.999758,244026430
2025-02-01,1.000068,1.000288,0.999672,0.999883,0.999883,162806154
2025-01-31,1.000058,1.000476,0.999724,1.000065,1.000065,184116121
2025-01-30,1.000078,1.000563,0.99985,1.000057,1.000057,183415279
2025-01-29,0.999908,1.00045,0.999674,1.000064,1.000064,185046319
2025-01-28,1.000248,1.000324,0.999579,0.999902,0.999902,227533547
2025-01-27,1.000034,1.000534,0.999601,1.000247,1.000247,282685341
2025-01-26,1.000214,1.000639,0.999888,1.000035,1.000035,175238404
2025-01-25,0.999909,1.001011,0.999803,1.000209,1.000209,165611457
2025-01-24,0.999943,1.000571,0.999776,0.999911,0.999911,244286364
2025-01-23,1.000277,1.000769,0.999711,0.999933,0.999933,406869174
2025-01-22,1.000062,1.000915,0.999815,1.000281,1.000281,163113418
2025-01-21,0.999916,1.000432,0.999704,1.000062,1.000062,242991494
2025-01-20,0.99987,1.000436,0.999367,0.99992,0.99992,197354894
2025-01-19,0.999838,1.000202,0.999253,0.99987,0.99987,159702212
2025-01-18,1.000119,1.000548,0.999406,0.999838,0.999838,131839595
2025-01-17,1.000071,1.000724,0.999582,1.000117,1.000117,109508708
2025-01-16,1.000346,1.000391,0.99948,1.000072,1.000072,85805078
2025-01-15,0.999943,1.000674,0.999788,1.000325,1.000325,106770837
2025-01-14,1.000137,1.000461,0.999727,0.999944,0.999944,97164840
2025-01-13,1.000007,1.00053,0.999635,1.000146,1.000146,140995236
2025-01-12,1.000124,1.000265,0.999741,1.000003,1.000003,51795443
